Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Regionname,Propertycount,Suburb_Encoded,SellerG_Encoded
4,0,730000.0,0,13.8,1.0,1.0,865.0,172.0,0,0,2698.0,933591.4634146341,1087157.5918367347
3,0,820000.0,1,13.8,2.0,2.0,555.0,126.0,0,0,2698.0,933591.4634146341,1014976.4536741214
4,0,1102500.0,1,13.8,2.0,1.0,659.0,189.0,0,0,2698.0,933591.4634146341,1087157.5918367347
4,0,1005000.0,1,13.8,2.0,1.0,696.0,183.0,0,0,2698.0,933591.4634146341,744177.4193548387
2,2,555000.0,3,13.8,1.0,2.0,197.0,90.0,0,0,2698.0,933591.4634146341,1087157.5918367347
2,2,546000.0,1,13.8,1.0,1.0,177.0,100.0,0,0,2698.0,933591.4634146341,1087157.5918367347
3,0,765000.0,1,13.8,1.0,2.0,608.0,138.0,0,0,2698.0,933591.4634146341,876987.997146933
3,0,920000.0,1,13.8,2.0,2.0,834.0,143.0,0,0,2698.0,933591.4634146341,1087157.5918367347
5,0,895000.0,1,13.8,3.0,2.0,648.0,126.0,0,0,2698.0,933591.4634146341,876303.1414441147
3,0,775000.0,3,13.8,3.0,2.0,586.0,126.0,0,0,2698.0,933591.4634146341,1087157.5918367347
3,2,440000.0,3,13.8,1.0,1.0,416.0,126.0,0,0,2698.0,933591.4634146341,876303.1414441147
4,0,1042500.0,1,13.8,2.0,2.0,648.0,126.0,0,0,2698.0,933591.4634146341,1087157.5918367347
5,0,1025000.0,1,13.8,3.0,2.0,531.0,233.0,0,0,2698.0,933591.4634146341,1014976.4536741214
4,0,940000.0,4,13.8,3.0,2.0,574.0,126.0,0,0,2698.0,933591.4634146341,1087157.5918367347
4,0,895000.0,1,13.8,2.0,2.0,700.0,18.0,0,0,2698.0,933591.4634146341,1087157.5918367347
3,0,820000.0,1,13.8,2.0,2.0,628.0,177.0,0,0,2698.0,933591.4634146341,925088.7352941176
3,0,870000.0,3,13.8,1.0,2.0,698.0,137.0,0,0,2698.0,933591.4634146341,1014976.4536741214
4,0,1085000.0,1,13.8,3.0,2.0,599.0,126.0,0,0,2698.0,933591.4634146341,876303.1414441147
3,0,915000.0,1,13.8,2.0,2.0,769.0,126.0,0,0,2698.0,933591.4634146341,1087157.5918367347
4,0,1050000.0,4,13.8,2.0,2.0,660.0,202.0,0,0,2698.0,933591.4634146341,1014976.4536741214
3,0,660000.0,1,14.9,1.0,0.0,583.0,124.0,0,2,2329.0,748755.7692307692,621000.0
3,0,581000.0,1,14.9,2.0,2.0,567.0,100.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,1000000.0,1,14.9,2.0,2.0,739.0,126.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,785000.0,1,14.9,1.0,2.0,0.0,126.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,600000.0,3,14.9,1.0,1.0,605.0,129.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,690000.0,1,14.9,2.0,1.0,308.0,129.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,582000.0,1,14.9,1.0,0.0,302.0,90.0,0,2,2329.0,748755.7692307692,621000.0
3,0,740000.0,1,14.9,1.0,1.0,591.0,104.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,671000.0,1,14.9,2.0,2.0,280.0,163.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,741000.0,3,14.9,1.0,1.0,671.0,103.0,0,2,2329.0,748755.7692307692,843730.4347826086
4,0,706000.0,1,14.9,1.0,2.0,581.0,126.0,0,2,2329.0,748755.7692307692,876987.997146933
3,0,725000.0,1,14.9,1.0,1.0,545.0,126.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,808000.0,1,14.9,2.0,2.0,265.0,260.0,0,2,2329.0,748755.7692307692,744177.4193548387
3,0,711000.0,1,14.9,1.0,2.0,658.0,126.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,2,537000.0,1,14.9,1.0,2.0,327.0,95.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,1040000.0,0,14.9,2.0,1.0,903.0,131.0,0,2,2329.0,748755.7692307692,843730.4347826086
4,0,1171000.0,1,14.9,3.0,2.0,670.0,325.0,0,2,2329.0,748755.7692307692,843730.4347826086
2,0,662000.0,1,14.9,1.0,2.0,605.0,114.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,800000.0,1,14.9,2.0,2.0,595.0,126.0,0,2,2329.0,748755.7692307692,954727.2485004284
3,0,922000.0,1,14.9,1.0,2.0,798.0,153.0,0,2,2329.0,748755.7692307692,876303.1414441147
2,1,485000.0,1,14.9,1.0,1.0,184.0,126.0,0,2,2329.0,748755.7692307692,709738.3333333334
3,0,860500.0,1,14.9,2.0,0.0,767.0,147.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,702000.0,1,14.9,1.0,1.0,604.0,97.0,0,2,2329.0,748755.7692307692,843730.4347826086
3,0,627500.0,1,14.9,1.0,1.0,319.0,96.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,632000.0,0,14.9,1.0,2.0,650.0,126.0,0,2,2329.0,748755.7692307692,744177.4193548387
3,0,601000.0,1,14.9,1.0,1.0,653.0,126.0,0,2,2329.0,748755.7692307692,744177.4193548387
3,2,549000.0,1,14.9,1.0,1.0,0.0,89.0,0,2,2329.0,748755.7692307692,744177.4193548387
2,2,342500.0,1,14.9,1.0,1.0,0.0,126.0,0,2,2329.0,748755.7692307692,1087157.5918367347
2,0,701000.0,1,14.9,1.0,2.0,762.0,98.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,0,645000.0,1,14.9,1.0,1.0,355.0,111.0,0,2,2329.0,748755.7692307692,876987.997146933
3,0,838000.0,1,14.9,1.0,2.0,828.0,126.0,0,2,2329.0,748755.7692307692,876303.1414441147
3,1,1010000.0,1,1.9,3.0,2.0,0.0,132.0,18,2,2230.0,994516.1290322581,1368163.4483282676
3,2,650000.0,1,1.9,2.0,1.0,0.0,126.0,18,2,2230.0,994516.1290322581,648850.0
3,0,1260000.0,1,1.9,3.0,2.0,506.0,195.0,18,2,2230.0,994516.1290322581,866389.75
1,2,460000.0,0,1.9,1.0,1.0,0.0,52.0,18,2,2230.0,994516.1290322581,1014976.4536741214
3,0,2370000.0,1,1.9,3.0,2.0,265.0,280.0,18,2,2230.0,994516.1290322581,866389.75
2,1,800000.0,4,1.9,2.0,2.0,54.0,89.0,18,2,2230.0,994516.1290322581,1014976.4536741214
1,2,550000.0,1,1.9,1.0,1.0,0.0,207.0,18,2,2230.0,994516.1290322581,1014976.4536741214
3,2,660000.0,0,1.9,2.0,1.0,0.0,100.0,18,2,2230.0,994516.1290322581,954727.2485004284
2,1,1055000.0,1,1.9,1.0,1.0,0.0,154.0,18,2,2230.0,994516.1290322581,1368163.4483282676
3,2,995000.0,1,1.9,1.0,1.0,0.0,153.0,18,2,2230.0,994516.1290322581,866389.75
3,1,1130000.0,0,1.9,2.0,2.0,116.0,126.0,18,2,2230.0,994516.1290322581,1643368.4210526317
1,2,443000.0,1,1.9,1.0,1.0,547.0,58.0,18,2,2230.0,994516.1290322581,1014976.4536741214
3,1,1120000.0,1,1.9,3.0,1.0,801.0,122.0,18,2,2230.0,994516.1290322581,1368163.4483282676
1,2,482000.0,3,1.9,1.0,1.0,0.0,62.0,18,2,2230.0,994516.1290322581,1014976.4536741214
2,2,620000.0,1,1.9,1.0,1.0,0.0,83.0,18,2,2230.0,994516.1290322581,1368163.4483282676
4,0,2100000.0,1,1.9,1.0,0.0,440.0,126.0,18,2,2230.0,994516.1290322581,835778.3625730994
3,2,601000.0,1,1.9,1.0,1.0,0.0,81.0,18,2,2230.0,994516.1290322581,648850.0
4,0,1325000.0,1,8.0,2.0,1.0,452.0,126.0,10,6,6380.0,1312481.308411215,954727.2485004284
4,0,1400000.0,1,8.0,2.0,1.0,320.0,160.0,10,6,6380.0,1312481.308411215,926446.4285714285
3,0,1535000.0,1,8.0,1.0,1.0,507.0,186.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,2,890000.0,1,8.0,1.0,3.0,0.0,111.0,10,6,6380.0,1312481.308411215,926446.4285714285
4,0,1400000.0,0,8.0,2.0,4.0,457.0,126.0,10,6,6380.0,1312481.308411215,954727.2485004284
3,0,1800000.0,4,8.0,2.0,2.0,332.0,252.0,10,6,6380.0,1312481.308411215,771208.6206896552
2,0,1050000.0,1,8.0,1.0,4.0,445.0,148.0,10,6,6380.0,1312481.308411215,835755.9861111111
2,0,850000.0,3,8.0,1.0,1.0,278.0,126.0,10,6,6380.0,1312481.308411215,1230138.0753138075
4,0,2910000.0,3,8.0,3.0,0.0,338.0,196.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,0,2910000.0,3,8.0,3.0,2.0,515.0,286.0,10,6,6380.0,1312481.308411215,1230138.0753138075
4,0,2640000.0,1,8.0,2.0,2.0,650.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
3,0,1200000.0,1,8.0,2.0,2.0,315.0,174.0,10,6,6380.0,1312481.308411215,1504065.2173913044
4,0,3130000.0,1,8.0,2.0,2.0,897.0,126.0,10,6,6380.0,1312481.308411215,1504065.2173913044
3,0,1460000.0,1,8.0,1.0,2.0,373.0,107.0,10,6,6380.0,1312481.308411215,1230138.0753138075
1,2,310000.0,3,8.0,1.0,1.0,0.0,58.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1200000.0,1,8.0,2.0,2.0,348.0,200.0,10,6,6380.0,1312481.308411215,1042164.8648648649
3,0,1560000.0,3,8.0,2.0,2.0,310.0,179.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,0,1575000.0,1,8.0,2.0,3.0,430.0,215.0,10,6,6380.0,1312481.308411215,1230138.0753138075
2,1,830000.0,3,8.0,1.0,1.0,84.0,110.0,10,6,6380.0,1312481.308411215,1230138.0753138075
2,1,830000.0,3,8.0,1.0,0.0,56.0,126.0,10,6,6380.0,1312481.308411215,1230138.0753138075
4,0,1085000.0,1,8.0,1.0,2.0,458.0,126.0,10,6,6380.0,1312481.308411215,1230138.0753138075
4,0,1815000.0,0,8.0,3.0,2.0,321.0,287.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1470000.0,1,8.0,2.0,1.0,364.0,93.0,10,6,6380.0,1312481.308411215,882018.9300411523
4,0,2230000.0,1,8.0,2.0,2.0,782.0,212.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,1,1460000.0,1,8.0,2.0,2.0,506.0,180.0,10,6,6380.0,1312481.308411215,1230138.0753138075
5,0,1410000.0,3,8.0,2.0,2.0,195.0,260.0,10,6,6380.0,1312481.308411215,835755.9861111111
2,0,940000.0,1,8.0,1.0,0.0,166.0,126.0,10,6,6380.0,1312481.308411215,1504065.2173913044
4,0,1900000.0,3,8.0,3.0,2.0,321.0,287.0,10,6,6380.0,1312481.308411215,988164.0
4,0,1330000.0,1,8.0,3.0,2.0,217.0,266.0,10,6,6380.0,1312481.308411215,1042164.8648648649
3,0,1010000.0,0,8.0,2.0,2.0,250.0,185.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1010000.0,1,8.0,2.0,2.0,418.0,204.0,10,6,6380.0,1312481.308411215,771208.6206896552
2,2,450000.0,1,8.0,1.0,2.0,0.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
2,2,513500.0,1,8.0,1.0,1.0,0.0,72.0,10,6,6380.0,1312481.308411215,1504065.2173913044
2,0,1000000.0,1,8.0,1.0,0.0,240.0,126.0,10,6,6380.0,1312481.308411215,882018.9300411523
2,2,415000.0,1,8.0,1.0,1.0,0.0,126.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,0,906000.0,3,8.0,2.0,2.0,270.0,126.0,10,6,6380.0,1312481.308411215,613866.6666666666
4,0,1805000.0,1,8.0,2.0,2.0,466.0,160.0,10,6,6380.0,1312481.308411215,1230138.0753138075
4,0,1126000.0,3,8.0,1.0,1.0,307.0,150.0,10,6,6380.0,1312481.308411215,823000.0
3,1,935000.0,3,8.0,2.0,1.0,233.0,194.0,10,6,6380.0,1312481.308411215,835755.9861111111
2,0,895000.0,2,8.0,2.0,1.0,193.0,126.0,10,6,6380.0,1312481.308411215,814500.0
2,2,375000.0,3,8.0,1.0,1.0,0.0,49.0,10,6,6380.0,1312481.308411215,1042164.8648648649
3,0,1000000.0,1,8.0,1.0,2.0,189.0,126.0,10,6,6380.0,1312481.308411215,1230138.0753138075
2,0,769000.0,1,8.0,1.0,1.0,265.0,126.0,10,6,6380.0,1312481.308411215,1504065.2173913044
3,0,1270000.0,1,8.0,1.0,2.0,470.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
4,0,1172000.0,1,8.0,2.0,2.0,344.0,126.0,10,6,6380.0,1312481.308411215,988164.0
3,0,1360000.0,1,8.0,1.0,1.0,477.0,126.0,10,6,6380.0,1312481.308411215,835755.9861111111
4,0,2050000.0,1,8.0,2.0,2.0,648.0,285.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,975000.0,0,8.0,2.0,2.0,289.0,158.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1310000.0,1,8.0,2.0,1.0,185.0,139.0,10,6,6380.0,1312481.308411215,835755.9861111111
4,1,830000.0,3,8.0,1.0,2.0,0.0,126.0,10,6,6380.0,1312481.308411215,926446.4285714285
2,2,491500.0,1,8.0,1.0,1.0,0.0,61.0,10,6,6380.0,1312481.308411215,1504065.2173913044
2,2,547500.0,3,8.0,1.0,1.0,0.0,60.0,10,6,6380.0,1312481.308411215,1230138.0753138075
3,1,965000.0,1,8.0,2.0,1.0,151.0,148.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1262000.0,1,8.0,2.0,2.0,204.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
3,0,1210000.0,1,8.0,1.0,0.0,249.0,85.0,10,6,6380.0,1312481.308411215,1042164.8648648649
2,2,412000.0,3,8.0,1.0,1.0,0.0,65.0,10,6,6380.0,1312481.308411215,1042164.8648648649
2,0,1337500.0,3,8.0,1.0,0.0,297.0,126.0,10,6,6380.0,1312481.308411215,771208.6206896552
2,0,811000.0,1,8.0,1.0,2.0,183.0,126.0,10,6,6380.0,1312481.308411215,1504065.2173913044
4,0,1630000.0,1,8.0,2.0,2.0,265.0,197.0,10,6,6380.0,1312481.308411215,1230138.0753138075
2,0,920000.0,1,8.0,1.0,1.0,307.0,126.0,10,6,6380.0,1312481.308411215,882018.9300411523
3,0,960000.0,3,8.0,2.0,1.0,189.0,126.0,10,6,6380.0,1312481.308411215,926446.4285714285
3,0,1482500.0,1,8.0,2.0,1.0,506.0,139.0,10,6,6380.0,1312481.308411215,835755.9861111111
4,0,1300000.0,0,8.0,2.0,2.0,369.0,250.0,10,6,6380.0,1312481.308411215,835755.9861111111
4,0,2255000.0,1,8.0,1.0,3.0,765.0,257.0,10,6,6380.0,1312481.308411215,771208.6206896552
4,0,1860000.0,1,8.0,2.0,0.0,199.0,242.0,10,6,6380.0,1312481.308411215,835755.9861111111
3,0,1710000.0,3,8.0,2.0,1.0,260.0,170.0,10,6,6380.0,1312481.308411215,1504065.2173913044
4,0,2440000.0,1,8.0,3.0,3.0,500.0,278.0,10,6,6380.0,1312481.308411215,835755.9861111111
1,2,331000.0,1,8.0,1.0,1.0,0.0,126.0,10,6,6380.0,1312481.308411215,1042164.8648648649
2,1,500000.0,4,8.9,1.0,1.0,53.0,126.0,10,6,802.0,870868.4210526316,988164.0
2,2,400000.0,3,8.9,1.0,1.0,0.0,126.0,10,6,802.0,870868.4210526316,613866.6666666666
5,0,1410000.0,3,8.9,2.0,5.0,680.0,126.0,10,6,802.0,870868.4210526316,835755.9861111111
1,2,285000.0,1,8.9,1.0,1.0,0.0,126.0,10,6,802.0,870868.4210526316,1042164.8648648649
2,2,460000.0,3,8.9,1.0,1.0,0.0,126.0,10,6,802.0,870868.4210526316,1042164.8648648649
4,0,881000.0,3,8.9,1.0,3.0,468.0,139.0,10,6,802.0,870868.4210526316,835755.9861111111
2,2,380000.0,0,8.9,1.0,1.0,0.0,64.0,10,6,802.0,870868.4210526316,1230138.0753138075
4,0,1440000.0,3,8.9,3.0,4.0,672.0,297.0,10,6,802.0,870868.4210526316,1042164.8648648649
2,2,367500.0,1,8.9,1.0,1.0,0.0,61.0,10,6,802.0,870868.4210526316,835755.9861111111
3,0,1225000.0,3,8.9,1.0,1.0,311.0,126.0,10,6,802.0,870868.4210526316,771208.6206896552
2,2,580000.0,4,5.1,2.0,1.0,0.0,78.0,25,5,4380.0,972116.6666666666,1368163.4483282676
3,0,1850000.0,4,5.1,1.0,2.0,361.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
3,2,825000.0,1,5.1,1.0,1.0,0.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
3,0,2302000.0,1,5.1,1.0,4.0,440.0,144.0,26,5,4380.0,972116.6666666666,1888843.9119878605
2,0,1045000.0,1,5.1,1.0,2.0,118.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
4,0,2050000.0,0,5.1,2.0,1.0,321.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
2,2,611000.0,1,5.1,1.0,1.0,598.0,75.0,26,5,4380.0,972116.6666666666,1313986.5477707007
2,2,600000.0,1,5.1,1.0,1.0,1043.0,126.0,26,5,4380.0,972116.6666666666,954727.2485004284
2,2,800000.0,1,5.1,1.0,1.0,0.0,92.0,25,5,4380.0,972116.6666666666,1312690.0332225913
1,2,275000.0,4,5.1,1.0,1.0,0.0,44.0,25,5,4380.0,972116.6666666666,983343.5294117647
2,0,1325000.0,1,5.1,1.0,0.0,153.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
3,0,1540000.0,1,5.1,2.0,1.0,138.0,147.0,26,5,4380.0,972116.6666666666,1018521.6284987277
3,0,1370000.0,1,5.1,1.0,2.0,317.0,112.0,25,5,4380.0,972116.6666666666,1292000.0
1,2,372000.0,1,5.1,1.0,1.0,0.0,126.0,26,5,4380.0,972116.6666666666,1312690.0332225913
1,2,412500.0,1,5.1,1.0,1.0,0.0,126.0,26,5,4380.0,972116.6666666666,804342.1052631579
1,2,452000.0,1,5.1,1.0,1.0,0.0,46.0,26,5,4380.0,972116.6666666666,1888843.9119878605
2,2,450000.0,0,5.1,1.0,1.0,1057.0,126.0,26,5,4380.0,972116.6666666666,954727.2485004284
1,2,300000.0,4,5.1,1.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,876987.997146933
2,2,520000.0,0,5.1,1.0,1.0,0.0,126.0,26,5,4380.0,972116.6666666666,1018521.6284987277
2,2,650000.0,1,5.1,2.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,709904.7619047619
1,2,501000.0,0,5.1,1.0,1.0,0.0,51.0,25,5,4380.0,972116.6666666666,1198408.2926829269
2,2,380000.0,4,5.1,1.0,1.0,0.0,71.0,25,5,4380.0,972116.6666666666,954727.2485004284
2,0,1177000.0,0,5.1,2.0,2.0,521.0,122.0,26,5,4380.0,972116.6666666666,1888843.9119878605
4,0,1605000.0,1,5.1,1.0,1.0,230.0,126.0,26,5,4380.0,972116.6666666666,1018521.6284987277
2,2,600000.0,1,5.1,1.0,1.0,0.0,83.0,25,5,4380.0,972116.6666666666,1018521.6284987277
2,0,1500000.0,1,5.1,1.0,2.0,0.0,96.0,26,5,4380.0,972116.6666666666,1368163.4483282676
3,2,830000.0,1,5.1,2.0,2.0,0.0,112.0,26,5,4380.0,972116.6666666666,954727.2485004284
2,2,1200000.0,3,5.1,2.0,1.0,0.0,111.0,25,5,4380.0,972116.6666666666,1368163.4483282676
1,2,300000.0,4,5.1,1.0,1.0,705.0,126.0,26,5,4380.0,972116.6666666666,804342.1052631579
1,2,400000.0,4,5.1,1.0,1.0,706.0,126.0,25,5,4380.0,972116.6666666666,954727.2485004284
2,2,623000.0,1,5.1,1.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,804342.1052631579
2,2,600000.0,3,5.1,1.0,1.0,1452.0,96.0,26,5,4380.0,972116.6666666666,954727.2485004284
2,0,1325000.0,0,5.1,1.0,0.0,140.0,126.0,25,5,4380.0,972116.6666666666,1888843.9119878605
2,2,518000.0,1,5.1,1.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,954727.2485004284
3,0,2368000.0,1,5.1,2.0,1.0,322.0,126.0,26,5,4380.0,972116.6666666666,1888843.9119878605
2,0,1350000.0,1,5.1,1.0,2.0,181.0,126.0,26,5,4380.0,972116.6666666666,1946225.2100840337
2,2,650000.0,4,5.1,1.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,1073789.4144144144
3,0,1200000.0,1,5.1,1.0,1.0,116.0,126.0,26,5,4380.0,972116.6666666666,1018521.6284987277
3,0,1320000.0,1,5.1,1.0,0.0,365.0,126.0,25,5,4380.0,972116.6666666666,1368163.4483282676
2,2,580000.0,1,5.1,1.0,1.0,0.0,126.0,26,5,4380.0,972116.6666666666,1018521.6284987277
2,2,555000.0,0,5.1,1.0,1.0,0.0,126.0,25,5,4380.0,972116.6666666666,1946225.2100840337
2,2,474000.0,1,5.1,1.0,1.0,0.0,66.0,25,5,4380.0,972116.6666666666,804342.1052631579
2,0,1350000.0,1,5.1,1.0,1.0,157.0,101.0,25,5,4380.0,972116.6666666666,1368163.4483282676
3,0,1910000.0,1,5.1,3.0,1.0,143.0,89.0,26,5,4380.0,972116.6666666666,1888843.9119878605
4,0,700000.0,1,15.0,1.0,1.0,530.0,126.0,0,2,1369.0,839687.5,876303.1414441147
4,0,915000.0,1,15.0,3.0,1.0,531.0,237.0,0,2,1369.0,839687.5,876303.1414441147
3,0,810000.0,1,15.0,2.0,2.0,568.0,173.0,0,2,1369.0,839687.5,843730.4347826086
3,0,753000.0,1,15.0,2.0,1.0,536.0,154.0,0,2,1369.0,839687.5,876303.1414441147
3,0,602500.0,1,15.0,2.0,2.0,586.0,140.0,0,2,1369.0,839687.5,876987.997146933
3,0,742000.0,1,15.0,1.0,1.0,614.0,117.0,0,2,1369.0,839687.5,876303.1414441147
4,0,953000.0,1,15.0,2.0,2.0,551.0,150.0,0,2,1369.0,839687.5,1312690.0332225913
4,0,840000.0,1,15.0,2.0,2.0,761.0,126.0,0,2,1369.0,839687.5,876303.1414441147
3,0,650000.0,1,15.0,1.0,1.0,706.0,129.0,0,2,1369.0,839687.5,954727.2485004284
4,0,793000.0,1,15.0,2.0,1.0,592.0,126.0,0,2,1369.0,839687.5,876303.1414441147
3,0,731000.0,1,15.0,2.0,2.0,566.0,156.0,0,2,1369.0,839687.5,954727.2485004284
3,0,710000.0,1,15.0,1.0,1.0,616.0,115.0,0,2,1369.0,839687.5,1087157.5918367347
3,0,720000.0,1,15.0,2.0,4.0,535.0,126.0,0,2,1369.0,839687.5,843730.4347826086
3,0,720000.0,1,15.0,2.0,2.0,555.0,126.0,0,2,1369.0,839687.5,876303.1414441147
3,0,936000.0,1,15.0,2.0,2.0,587.0,232.0,0,2,1369.0,839687.5,843730.4347826086
3,0,800000.0,1,15.0,2.0,2.0,660.0,126.0,0,2,1369.0,839687.5,744177.4193548387
3,0,721000.0,1,15.0,1.0,1.0,687.0,122.0,0,2,1369.0,839687.5,876303.1414441147
3,0,1000000.0,1,7.0,2.0,1.0,448.0,147.0,16,6,6543.0,988615.512195122,882018.9300411523
2,0,890000.0,3,7.0,1.0,2.0,471.0,103.0,16,6,6543.0,988615.512195122,988164.0
2,0,760000.0,3,7.0,1.0,1.0,134.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1165000.0,1,7.0,1.0,0.0,191.0,105.0,16,6,6543.0,988615.512195122,988164.0
4,0,1550000.0,1,7.0,2.0,2.0,427.0,233.0,16,6,6543.0,988615.512195122,988164.0
3,0,770000.0,4,7.0,1.0,2.0,323.0,139.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,871000.0,1,7.0,2.0,2.0,428.0,100.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,780000.0,1,7.0,2.0,2.0,213.0,120.0,16,6,6543.0,988615.512195122,988164.0
2,1,650000.0,4,7.0,1.0,1.0,0.0,2.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,770000.0,3,7.0,1.0,1.0,138.0,82.0,16,6,6543.0,988615.512195122,882018.9300411523
2,0,890000.0,1,7.0,1.0,0.0,166.0,126.0,16,6,6543.0,988615.512195122,954727.2485004284
3,0,960000.0,1,7.0,1.0,1.0,503.0,126.0,16,6,6543.0,988615.512195122,835755.9861111111
4,0,1235000.0,3,7.0,2.0,2.0,244.0,206.0,16,6,6543.0,988615.512195122,882018.9300411523
3,1,670000.0,0,7.0,2.0,2.0,152.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
2,0,960000.0,1,7.0,2.0,1.0,159.0,126.0,16,6,6543.0,988615.512195122,988164.0
2,0,1000000.0,4,7.0,1.0,1.0,220.0,105.0,16,6,6543.0,988615.512195122,988164.0
2,0,710000.0,1,7.0,1.0,0.0,164.0,126.0,16,6,6543.0,988615.512195122,1017457.7792207792
3,0,1320000.0,1,7.0,2.0,2.0,473.0,171.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1100000.0,4,7.0,2.0,0.0,214.0,129.0,16,6,6543.0,988615.512195122,988164.0
2,2,782000.0,1,7.0,1.0,1.0,1555.0,92.0,16,6,6543.0,988615.512195122,954727.2485004284
3,0,931000.0,1,7.0,1.0,1.0,442.0,126.0,16,6,6543.0,988615.512195122,662784.5360824743
3,0,910000.0,1,7.0,3.0,2.0,197.0,109.0,16,6,6543.0,988615.512195122,988164.0
2,0,796000.0,3,7.0,1.0,1.0,188.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
2,0,856000.0,1,7.0,1.0,1.0,261.0,100.0,16,6,6543.0,988615.512195122,1230138.0753138075
3,0,670000.0,4,7.0,1.0,1.0,477.0,120.0,16,6,6543.0,988615.512195122,988164.0
4,0,706000.0,1,7.0,1.0,0.0,165.0,93.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1050000.0,1,7.0,2.0,1.0,462.0,132.0,16,6,6543.0,988615.512195122,954727.2485004284
2,2,410000.0,0,7.0,0.0,0.0,0.0,126.0,16,6,6543.0,988615.512195122,954727.2485004284
4,0,1320000.0,3,7.0,2.0,1.0,319.0,171.0,16,6,6543.0,988615.512195122,988164.0
3,0,1414000.0,1,7.0,2.0,2.0,230.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
5,0,1815000.0,1,7.0,2.0,2.0,644.0,172.0,16,6,6543.0,988615.512195122,988164.0
2,0,630000.0,0,7.0,1.0,1.0,148.0,79.0,16,6,6543.0,988615.512195122,882018.9300411523
4,0,1870000.0,1,7.0,1.0,3.0,766.0,167.0,16,6,6543.0,988615.512195122,835755.9861111111
4,0,1785000.0,1,7.0,2.0,2.0,640.0,126.0,16,6,6543.0,988615.512195122,988164.0
2,2,330000.0,4,7.0,1.0,1.0,0.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1930000.0,1,7.0,1.0,4.0,902.0,129.0,16,6,6543.0,988615.512195122,882018.9300411523
3,0,1035000.0,1,7.0,1.0,2.0,289.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
1,2,510000.0,3,7.0,1.0,2.0,0.0,83.0,16,6,6543.0,988615.512195122,954727.2485004284
2,2,381000.0,0,7.0,1.0,1.0,0.0,65.0,16,6,6543.0,988615.512195122,882018.9300411523
3,1,1040000.0,1,7.0,2.0,0.0,352.0,152.0,16,6,6543.0,988615.512195122,835755.9861111111
3,0,1419000.0,3,7.0,1.0,2.0,270.0,126.0,16,6,6543.0,988615.512195122,882018.9300411523
